polygon_id,longitude,latitude,phase_angle,incidence_angle,emission_angle,pixel_x,pixel_y,brightness_temperature,local_solar_time,local_solar_time_normal_vector
25094,49.904,34.513,10.876,41.757,36.565,186,79,327.03,14.839,13.965
25095,50.412,33.769,10.845,42.298,37.362,187,79,326.88,14.873,13.916
25096,50.0,33.156,10.86,50.127,45.082,187,80,325.52,14.846,14.217
25097,50.478,32.4,10.829,50.283,45.28,188,81,324.73,14.877,14.204
25098,50.017,31.79,10.845,48.681,43.676,187,81,323.03,14.847,14.135
25099,50.451,31.04,10.817,45.454,39.039,188,82,328.96,14.876,14.377
25100,49.97,30.44,10.835,56.98,50.554,188,83,323.8,14.844,14.928
25101,50.463,29.687,10.806,53.56,45.639,188,83,323.8,14.876,15.167
25102,50.043,29.091,10.821,50.231,42.15,188,84,325.31,14.849,15.016
25103,50.588,28.326,10.792,49.56,41.137,189,85,325.64,14.885,15.062
25104,50.131,27.729,10.81,56.823,48.63,188,85,321.71,14.854,15.412
25105,50.577,26.959,10.783,60.718,53.921,189,86,317.65,14.884,15.219
25106,50.037,26.394,10.801,64.192,57.377,189,86,317.65,14.848,15.429
25107,50.494,25.64,10.771,63.941,57.038,189,87,318.13,14.879,15.438
25108,50.035,25.082,10.786,54.828,47.729,189,88,324.5,14.848,14.961
25109,50.625,24.314,10.752,53.091,45.401,190,88,325.93,14.887,15.034
25110,50.21,23.754,10.769,52.884,45.157,190,89,324.84,14.86,15.026
25111,50.813,22.975,10.734,53.339,45.752,190,90,328.05,14.9,15.007
25112,50.354,22.42,10.755,46.241,38.398,190,90,328.05,14.869,14.695
25113,50.893,21.635,10.725,44.711,36.285,191,91,328.57,14.905,14.757
25114,50.404,21.082,10.749,43.22,34.698,190,92,332.09,14.873,14.693
25115,50.916,20.284,10.723,41.643,32.441,191,93,331.93,14.907,14.764
25116,50.423,19.732,10.748,50.592,41.751,191,93,331.93,14.874,15.166
25117,50.966,18.928,10.721,48.878,39.444,191,94,331.69,14.91,15.225
25118,50.503,18.389,10.742,55.565,46.4,191,95,331.67,14.879,15.541
25119,51.064,17.586,10.712,58.078,49.607,192,96,327.98,14.917,15.486
25120,50.577,17.062,10.734,51.085,42.341,191,96,329.84,14.884,15.146
25121,51.126,16.252,10.705,50.348,41.379,192,97,331.81,14.921,15.164
25122,50.637,15.731,10.729,51.228,42.262,192,97,331.81,14.888,15.204
25123,51.199,14.929,10.698,55.074,47.106,192,98,326.7,14.926,15.128
25124,50.704,14.433,10.721,54.597,46.586,192,99,324.57,14.893,15.105
25125,51.228,13.655,10.689,56.357,48.742,193,100,324.16,14.928,15.076
25126,50.695,13.18,10.714,53.509,45.815,192,100,327.45,14.892,14.934
25127,51.165,12.409,10.685,53.571,45.876,193,101,321.88,14.923,14.933
25128,50.622,11.985,10.709,68.314,60.744,193,101,321.88,14.887,15.782
25129,50.632,11.207,10.704,57.737,48.217,193,102,326.84,14.888,15.731
25130,51.194,10.822,10.673,56.13,49.291,194,103,329.36,14.925,14.768
25131,50.748,10.011,10.692,53.981,46.717,193,103,332.33,14.896,14.786
25132,51.299,9.646,10.658,53.99,46.775,194,104,321.72,14.932,14.77
25133,50.832,8.859,10.679,56.128,49.242,194,105,319.63,14.901,14.754
25134,51.397,8.51,10.644,56.065,49.019,195,105,321.02,14.939,14.806
25135,51.448,7.766,10.635,56.656,49.676,195,106,320.07,14.942,14.803
25136,50.918,7.381,10.662,54.521,47.505,195,106,320.07,14.907,14.697
25137,51.438,6.665,10.627,54.581,47.556,196,107,321.47,14.941,14.697
25138,50.887,6.303,10.656,58.613,51.563,195,108,318.65,14.905,14.906
25139,51.356,5.588,10.624,53.325,45.437,196,108,320.49,14.936,14.904
25140,50.78,5.238,10.655,56.96,49.063,195,109,314.63,14.898,15.097
25141,50.74,4.569,10.652,62.613,55.496,196,110,314.8,14.895,15.129
25142,51.275,4.264,10.615,64.554,59.055,196,110,314.8,14.931,14.535
25143,51.236,3.636,10.61,52.842,45.75,197,111,328.0,14.928,14.589
25144,50.663,3.275,10.644,49.256,42.156,196,111,324.41,14.89,14.416
25145,50.667,2.631,10.639,57.458,51.481,196,112,316.13,14.89,14.368
25146,51.206,2.438,10.597,63.38,61.009,197,112,317.27,14.926,12.762
25147,51.221,1.956,10.584,54.219,51.002,198,113,323.89,14.927,13.12
25148,50.718,1.62,10.614,63.527,59.849,197,113,319.11,14.894,13.472
25149,51.199,1.106,10.574,40.752,34.062,198,114,330.86,14.926,13.936
25150,50.697,0.714,10.609,45.899,39.153,198,114,330.86,14.892,14.132
25151,51.185,0.049,10.58,30.791,20.574,198,115,337.97,14.925,14.296
25152,50.663,-0.35,10.618,48.841,39.403,198,116,333.97,14.89,15.079
25153,51.131,-1.074,10.598,41.895,31.325,198,117,333.48,14.921,15.108
25154,50.591,-1.467,10.637,40.697,30.071,198,117,333.48,14.885,15.049
25155,51.048,-2.218,10.622,41.235,30.657,198,118,333.53,14.916,15.047
25156,50.516,-2.605,10.662,35.701,25.045,198,119,333.82,14.88,14.773
25157,50.508,-3.357,10.677,36.984,26.36,198,120,335.41,14.879,14.77
25158,51.029,-3.733,10.652,39.999,29.46,198,121,335.65,14.914,15.1
25159,51.033,-4.483,10.672,40.302,32.574,198,122,334.69,14.914,15.101
25160,50.521,-4.854,10.714,43.124,34.278,198,122,334.69,14.88,15.358
25161,50.512,-5.546,10.74,49.745,45.204,197,123,332.13,14.88,15.388
25162,51.013,-5.898,10.724,39.365,33.859,198,124,333.4,14.913,14.823
25163,50.983,-6.597,10.753,41.481,37.199,197,125,333.61,14.911,14.794
25164,50.454,-6.915,10.798,42.369,37.049,197,125,333.61,14.876,14.999
25165,50.428,-7.613,10.827,43.21,38.397,196,126,332.02,14.874,14.99
25166,50.926,-7.994,10.812,43.94,39.235,197,127,334.37,14.907,15.028
25167,50.414,-8.681,10.869,42.208,36.437,196,128,331.45,14.873,15.053
25168,50.91,-9.033,10.856,59.734,55.57,196,128,331.45,14.906,16.138
25169,50.888,-9.704,10.887,57.042,51.695,196,129,331.99,14.905,16.084
25170,50.389,-10.059,10.927,56.82,51.643,195,129,329.43,14.872,16.045
25171,50.861,-10.771,10.933,55.535,49.713,195,130,330.28,14.903,16.025
25172,50.361,-11.136,10.972,55.843,49.823,195,131,334.1,14.87,16.068
25173,50.362,-11.857,11.001,57.178,51.948,195,132,333.99,14.87,16.087
25174,50.865,-12.25,10.99,48.595,42.582,195,132,333.99,14.903,15.538
25175,50.394,-12.972,11.042,50.086,45.107,194,133,331.37,14.872,15.521
25176,50.907,-13.398,11.031,47.232,42.012,195,134,338.88,14.906,15.352
25177,50.424,-14.123,11.083,46.517,40.734,194,135,338.39,14.874,15.37
25178,50.938,-14.59,11.072,38.821,32.004,194,135,338.39,14.908,14.948
25179,50.432,-15.33,11.124,38.878,32.159,193,136,339.12,14.874,14.944
25180,50.926,-15.812,11.111,26.356,16.323,194,137,344.51,14.907,14.237
25181,50.418,-16.538,11.159,28.263,17.297,193,138,343.84,14.874,14.313
25182,50.915,-17.037,11.146,40.062,32.247,194,138,339.61,14.907,15.107
25183,50.468,-17.752,11.19,43.086,32.388,193,139,340.82,14.877,15.329
25184,50.975,-18.263,11.179,50.63,41.332,194,140,339.34,14.911,15.887
25185,50.543,-18.962,11.224,49.773,43.336,193,141,333.71,14.882,15.684
25186,51.039,-19.498,11.216,35.492,26.411,193,142,342.5,14.915,14.85
25187,50.574,-20.191,11.264,36.511,33.377,193,143,338.24,14.884,14.418
25188,51.04,-20.713,11.26,44.748,42.376,193,143,338.24,14.915,14.791
25189,50.543,-21.356,11.312,48.756,48.607,192,144,336.88,14.882,14.517
25190,51.041,-21.867,11.307,41.438,41.103,193,144,337.42,14.915,14.181
25191,50.566,-22.516,11.357,38.134,35.31,192,145,336.33,14.883,14.479
25192,51.04,-23.04,11.354,54.09,52.544,192,146,338.39,14.915,15.283
25193,50.622,-23.706,11.4,49.836,43.503,191,146,320.38,14.887,15.689
25194,51.157,-24.221,11.395,64.468,59.613,192,147,335.57,14.923,16.69
25195,50.792,-24.898,11.438,64.57,59.847,191,148,318.56,14.898,16.688
25196,51.339,-25.424,11.432,41.42,33.856,191,148,318.56,14.935,15.194
25197,50.863,-26.109,11.48,45.389,44.023,191,149,338.06,14.903,14.673
25198,51.311,-26.656,11.479,41.686,40.06,191,150,336.2,14.933,14.513
25199,50.723,-27.324,11.534,44.678,45.003,190,150,331.99,14.894,14.239
25200,51.18,-27.878,11.533,43.125,43.428,190,151,337.92,14.924,14.176
25201,50.628,-28.554,11.585,40.454,38.809,189,152,340.82,14.887,14.456
25202,51.07,-29.143,11.586,32.608,30.261,190,152,343.73,14.917,14.149
25203,50.532,-29.837,11.636,33.588,32.673,189,153,341.74,14.881,13.993
25204,50.967,-30.436,11.638,34.36,33.533,189,154,343.15,14.91,14.021
25205,50.463,-31.128,11.686,32.902,28.801,188,154,341.71,14.876,14.373
25206,50.894,-31.733,11.687,30.096,25.534,189,155,342.04,14.905,14.254
25207,50.373,-32.418,11.735,30.361,28.273,188,156,344.15,14.871,14.02
25208,50.753,-33.023,11.74,29.311,27.132,188,157,345.49,14.896,13.983
25209,50.216,-33.693,11.787,29.213,25.393,188,157,345.49,14.86,14.145
25210,50.58,-34.28,11.792,21.412,15.286,188,158,347.09,14.884,13.84
25211,50.002,-34.907,11.839,23.597,14.845,187,159,349.05,14.846,14.047
25212,50.27,-35.419,11.844,21.527,10.245,187,160,348.87,14.864,13.621
25213,49.655,-36.028,11.892,6.582,8.593,187,160,348.87,14.823,12.877
25214,49.872,-36.522,11.899,8.404,8.641,187,161,345.41,14.837,12.647
25215,49.388,-37.174,11.944,5.81,17.748,186,162,349.82,14.805,12.093
25216,49.737,-37.692,11.948,15.451,22.725,186,163,342.37,14.828,12.504
25217,51.683,38.405,10.837,50.219,43.494,187,75,326.54,14.958,14.751
25218,51.223,37.765,10.849,55.091,48.377,187,76,324.31,14.927,14.993
25219,51.635,37.029,10.824,55.325,48.757,187,76,324.31,14.955,14.96
25220,51.185,36.391,10.836,52.902,46.284,187,77,326.95,14.925,14.838
25221,51.639,35.652,10.809,52.152,45.006,188,78,325.11,14.955,14.938
25222,51.22,35.014,10.82,57.628,50.571,188,78,325.11,14.927,15.208
25223,51.715,34.268,10.791,58.36,51.709,188,79,324.27,14.96,15.125
25224,51.32,33.641,10.801,50.734,43.912,188,80,329.9,14.934,14.759
25225,51.807,32.895,10.774,49.398,41.634,189,80,323.92,14.966,14.93
25226,51.376,32.267,10.786,62.119,54.614,188,81,324.73,14.938,15.587
25227,51.812,31.51,10.761,60.73,52.456,189,82,328.88,14.966,15.717
25228,51.348,30.893,10.775,56.463,48.036,189,82,328.88,14.936,15.489
25229,51.853,30.133,10.746,59.091,51.907,189,83,325.91,14.969,15.289
25230,51.449,29.527,10.759,50.379,42.896,189,84,326.84,14.942,14.881
25231,52.007,28.755,10.727,51.725,44.84,190,84,325.49,14.979,14.784
25232,51.567,28.149,10.744,41.718,34.555,190,85,327.86,14.95,14.366
25233,52.019,27.375,10.715,49.932,45.904,190,86,323.05,14.98,13.825
25234,51.486,26.783,10.736,51.883,47.748,190,86,323.05,14.945,13.91
25235,51.935,26.033,10.702,52.77,48.85,191,87,323.24,14.975,13.855
25236,51.484,25.455,10.719,50.224,46.331,190,87,324.03,14.944,13.762
25237,52.064,24.719,10.681,41.265,34.226,191,88,326.22,14.983,14.297
25238,51.666,24.133,10.699,47.127,40.295,191,89,329.73,14.957,14.502
25239,52.262,23.376,10.665,43.722,35.181,192,89,331.18,14.996,14.755
25240,51.825,22.777,10.684,56.479,48.496,191,90,324.74,14.967,15.306
25241,52.355,22.009,10.655,54.609,45.845,192,91,326.11,15.003,15.418
25242,51.882,21.422,10.675,49.864,40.854,192,91,326.11,14.971,15.198
25243,52.392,20.645,10.649,49.395,40.162,192,92,331.7,15.005,15.229
25244,51.915,20.061,10.673,45.029,35.537,192,93,334.5,14.973,15.034
25245,52.461,19.274,10.647,45.211,35.805,193,94,334.23,15.01,15.021
25246,52.005,18.692,10.67,47.556,38.25,192,94,332.24,14.979,15.121
25247,52.57,17.902,10.64,50.038,41.715,193,95,329.85,15.017,14.993
25248,52.091,17.336,10.661,55.46,47.315,193,96,328.23,14.985,15.237
25249,52.645,16.554,10.63,54.653,46.241,194,97,329.21,15.022,15.268
25250,52.168,15.995,10.652,48.204,39.483,193,97,330.5,14.99,14.981
25251,52.728,15.228,10.619,54.11,47.23,194,98,326.83,15.027,14.749
25252,52.248,14.685,10.641,49.264,42.239,194,99,326.32,14.996,14.547
25253,52.763,13.926,10.61,46.147,38.111,194,99,326.32,15.03,14.674
25254,52.239,13.392,10.635,57.276,49.523,194,100,323.26,14.995,15.178
25255,52.704,12.669,10.604,60.497,53.558,195,101,324.46,15.026,15.079
25256,52.164,12.161,10.629,50.865,43.756,194,101,323.83,14.99,14.619
25257,52.691,11.459,10.595,52.112,45.323,195,102,326.23,15.025,14.573
25258,52.23,10.957,10.616,55.596,48.872,195,103,329.49,14.994,14.711
25259,52.828,10.256,10.578,51.389,43.517,196,103,327.89,15.034,14.863
25260,52.347,9.756,10.602,57.327,49.631,195,104,324.16,15.002,15.121
25261,52.937,9.074,10.563,60.349,53.366,196,105,320.13,15.041,15.037
25262,52.457,8.615,10.585,56.682,49.567,196,105,320.13,15.009,14.873
25263,53.028,7.956,10.547,57.079,50.044,197,106,318.01,15.047,14.861
25264,52.512,7.499,10.572,57.189,50.126,196,106,317.83,15.013,14.866
25265,53.023,6.836,10.537,54.784,47.143,197,107,318.99,15.047,14.932
25266,52.479,6.387,10.565,57.619,50.019,197,108,318.82,15.011,15.064
25267,52.891,5.831,10.532,70.843,65.836,198,108,317.13,15.038,14.682
25268,52.32,5.395,10.562,43.067,38.456,197,109,318.07,15.0,13.499
25269,52.792,4.846,10.525,42.725,38.005,198,109,315.99,15.032,13.515
25270,52.318,4.384,10.551,61.702,56.908,198,110,315.77,15.0,14.077
25271,52.792,3.833,10.516,47.909,40.109,199,111,324.25,15.032,14.594
25272,52.229,3.384,10.548,55.275,47.631,198,111,325.16,14.994,14.907
25273,52.703,2.819,10.514,61.067,54.633,199,112,313.81,15.026,14.751
25274,52.2,2.53,10.535,79.645,73.48,199,112,313.81,14.992,15.95
25275,52.204,2.048,10.522,71.775,64.279,199,113,317.25,14.992,15.881
25276,52.661,1.684,10.497,71.911,61.826,200,113,312.27,15.023,16.853
25277,52.151,1.078,10.519,72.202,62.113,199,114,324.58,14.989,16.862
25278,52.664,0.713,10.491,71.133,63.851,200,114,309.63,15.023,15.719
25279,52.709,0.074,10.486,53.825,43.836,200,115,323.58,15.026,15.617
25280,52.191,-0.295,10.52,39.15,28.694,200,116,332.8,14.992,14.911
25281,52.666,-1.063,10.502,41.456,31.313,200,117,334.72,15.023,14.912
25282,52.128,-1.444,10.541,35.33,24.939,200,117,334.72,14.988,14.625
25283,52.581,-2.209,10.524,36.008,25.722,200,119,333.69,15.018,14.625
25284,52.043,-2.59,10.565,34.847,24.479,200,119,333.69,14.982,14.571
25285,52.029,-3.352,10.58,32.123,21.599,200,120,335.1,14.981,14.567
25286,52.553,-3.737,10.556,36.794,27.017,200,121,336.26,15.016,14.944
25287,52.558,-4.503,10.578,37.147,28.64,200,122,335.47,15.016,14.94
25288,52.041,-4.869,10.622,34.376,27.228,199,122,334.2,14.982,14.665
25289,52.032,-5.59,10.649,37.187,32.07,199,123,334.41,14.981,14.64
25290,52.534,-5.966,10.631,35.866,30.642,200,124,335.23,15.015,14.576
25291,52.503,-6.674,10.662,38.858,35.186,199,125,336.77,15.012,14.545
25292,51.974,-6.998,10.708,38.895,35.143,199,125,336.77,14.977,14.56
25293,51.947,-7.697,10.739,38.851,35.113,198,126,335.54,14.976,14.56
25294,52.448,-8.053,10.724,47.24,44.041,199,127,335.14,15.009,15.002
25295,51.924,-8.702,10.785,49.684,47.282,198,128,334.79,14.974,15.0
25296,52.422,-9.053,10.772,41.934,39.235,198,128,334.79,15.007,14.574
25297,51.896,-9.723,10.833,41.735,38.977,197,129,331.88,14.972,14.577
25298,52.405,-10.088,10.819,48.961,46.544,198,130,337.19,15.006,14.972
25299,52.383,-10.802,10.851,43.58,39.086,197,131,339.34,15.004,14.997
25300,51.852,-11.161,10.895,43.25,39.151,196,131,336.6,14.969,14.915
25301,51.858,-11.92,10.924,41.636,36.725,196,132,339.47,14.969,14.929
25302,52.386,-12.341,10.91,35.606,30.117,197,133,338.02,15.005,14.615
25303,51.908,-13.096,10.965,38.704,35.15,196,133,338.93,14.973,14.56
25304,52.435,-13.525,10.952,37.371,33.768,196,134,341.09,15.008,14.494
25305,51.949,-14.294,11.007,33.971,27.876,195,135,342.08,14.976,14.574
25306,52.456,-14.753,10.993,27.493,20.207,196,136,342.22,15.009,14.246
25307,51.939,-15.531,11.045,27.818,17.842,195,137,340.71,14.975,14.336
25308,52.428,-15.987,11.032,41.202,34.368,196,137,341.94,15.008,15.12
25309,51.914,-16.769,11.085,40.647,32.831,195,138,339.11,14.973,15.149
25310,52.412,-17.242,11.074,38.662,30.521,195,139,338.13,15.006,15.033
25311,51.922,-18.023,11.125,38.587,29.795,195,140,336.85,14.974,15.053
25312,52.442,-18.483,11.112,37.192,28.148,195,140,336.85,15.008,14.966
25313,51.993,-19.258,11.159,37.208,28.083,195,141,339.16,14.979,14.968
25314,52.528,-19.728,11.146,40.076,31.534,195,142,339.68,15.014,15.149
25315,52.043,-20.487,11.199,46.146,43.504,194,143,338.56,14.982,14.936
25316,52.52,-20.957,11.192,35.683,32.319,195,144,337.61,15.014,14.415
25317,52.016,-21.692,11.248,41.456,41.129,194,144,338.22,14.98,14.183
25318,52.52,-22.182,11.24,27.59,27.2,194,145,335.73,15.014,13.62
25319,52.022,-22.881,11.296,37.892,41.05,193,146,337.32,14.98,13.125
25320,52.469,-23.378,11.291,26.533,30.496,194,146,336.31,15.01,12.846
25321,52.027,-24.052,11.345,35.234,40.726,193,147,339.29,14.981,12.4
25322,52.467,-24.601,11.34,12.279,22.775,193,148,339.21,15.01,11.932
25323,52.147,-25.293,11.385,16.972,27.316,192,148,332.58,14.989,11.733
25324,52.692,-25.83,11.374,35.496,41.485,193,149,338.05,15.025,12.264
25325,52.34,-26.507,11.421,24.746,28.873,192,150,337.31,15.002,12.845
25326,52.759,-27.029,11.42,33.399,36.962,193,150,338.79,15.029,13.028
25327,52.191,-27.732,11.478,33.474,37.088,192,151,334.26,14.992,13.024
25328,52.634,-28.247,11.476,35.151,38.699,192,152,343.43,15.021,13.067
25329,52.067,-28.983,11.532,26.208,25.936,191,152,344.5,14.983,13.597
25330,52.515,-29.515,11.531,36.635,36.65,191,153,340.34,15.013,13.968
25331,51.955,-30.276,11.586,34.93,33.948,190,154,343.19,14.976,14.076
25332,52.409,-30.809,11.585,32.961,31.929,191,154,341.62,15.006,13.997
25333,51.852,-31.575,11.638,30.195,25.638,190,155,342.13,14.969,14.262
25334,52.3,-32.109,11.637,31.131,26.758,190,156,341.14,14.999,14.304
25335,51.723,-32.872,11.691,31.966,29.127,189,157,344.61,14.961,14.197
25336,52.118,-33.401,11.692,24.322,20.427,190,157,345.2,14.987,13.888
25337,51.512,-34.14,11.745,24.364,17.752,189,158,345.73,14.946,14.041
25338,51.879,-34.62,11.745,17.756,7.045,189,159,350.41,14.971,13.636
25339,51.665,-35.412,11.782,14.825,9.119,189,160,348.39,14.957,13.438
25340,51.089,-35.681,11.817,39.528,28.33,188,160,348.43,14.918,15.069
25341,50.795,-36.392,11.854,34.35,25.053,188,161,346.57,14.899,14.777
25342,51.088,-36.929,11.862,43.311,36.898,188,162,341.12,14.918,15.267
25343,50.511,-37.578,11.91,43.153,37.121,187,163,336.78,14.88,15.228
25344,50.968,-38.167,11.914,50.006,44.852,188,163,334.39,14.91,15.635
25345,53.025,38.932,10.785,45.495,37.956,188,75,328.29,15.047,14.721
25346,52.556,38.306,10.799,53.811,46.407,188,75,328.29,15.016,15.124
25347,52.975,37.557,10.774,53.845,46.453,188,76,322.84,15.044,15.119
25348,52.514,36.921,10.786,59.627,52.307,188,77,323.3,15.013,15.426
25349,52.989,36.155,10.757,59.958,52.821,189,77,323.05,15.045,15.389
25350,52.563,35.525,10.768,53.27,45.961,189,78,324.52,15.016,15.046
25351,53.086,34.75,10.737,54.299,47.548,189,79,321.73,15.051,14.943
25352,52.656,34.13,10.748,58.738,52.038,189,79,321.73,15.023,15.166
25353,53.176,33.351,10.719,55.144,46.654,190,80,326.34,15.057,15.456
25354,52.723,32.743,10.733,55.441,46.933,189,81,324.57,15.027,15.471
25355,53.215,31.947,10.706,56.851,49.012,190,81,325.64,15.06,15.371
25356,52.735,31.342,10.72,57.593,49.742,190,82,324.58,15.028,15.41
25357,53.282,30.533,10.688,58.9,51.549,191,83,323.4,15.064,15.34
25358,52.864,29.942,10.7,60.398,53.063,190,83,323.63,15.037,15.418
25359,53.455,29.133,10.663,63.177,56.739,191,84,320.66,15.076,15.293
25360,53.003,28.553,10.678,50.477,43.827,191,85,323.89,15.046,14.66
25361,53.48,27.742,10.646,52.417,46.4,192,85,321.1,15.078,14.561
25362,52.936,27.171,10.666,56.481,50.397,191,86,322.2,15.041,14.771
25363,53.407,26.36,10.634,54.484,47.789,192,87,320.0,15.073,14.857
25364,52.936,25.814,10.649,65.324,58.729,192,87,320.0,15.041,15.444
25365,53.031,24.938,10.635,57.313,48.531,192,88,320.3,15.048,15.617
25366,53.611,24.565,10.607,57.037,48.368,193,88,327.44,15.086,15.57
25367,53.751,23.649,10.596,55.241,46.073,193,89,329.35,15.096,15.596
25368,53.292,23.125,10.615,52.808,43.515,193,90,327.03,15.065,15.475
25369,53.862,22.253,10.586,55.717,47.191,194,91,326.18,15.103,15.431
25370,53.362,21.737,10.606,53.411,44.792,193,91,326.23,15.07,15.312
25371,53.902,20.858,10.578,50.961,41.718,194,92,329.71,15.106,15.34
25372,53.406,20.354,10.601,50.455,41.164,193,93,333.68,15.073,15.315
25373,53.466,19.436,10.598,49.247,39.636,194,94,332.32,15.077,15.326
25374,54.031,19.005,10.569,46.614,38.32,194,94,332.32,15.114,14.822
25375,53.588,18.054,10.589,47.969,39.951,194,95,330.49,15.085,14.808
25376,54.134,17.617,10.559,48.262,39.919,195,96,328.39,15.121,14.912
25377,53.667,16.683,10.579,50.601,42.717,195,97,330.36,15.09,14.896
25378,54.219,16.243,10.548,50.584,42.728,195,97,330.36,15.127,14.887
25379,53.753,15.348,10.566,55.228,48.191,195,98,328.04,15.096,14.867
25380,54.306,14.929,10.533,55.219,48.474,196,98,326.2,15.133,14.768
25381,54.302,14.075,10.525,54.182,47.233,196,99,327.06,15.133,14.773
25382,53.761,13.625,10.553,40.76,33.91,196,100,328.29,15.096,14.128
25383,54.247,12.762,10.521,40.976,34.145,196,101,332.53,15.129,14.126
25384,53.715,12.339,10.548,60.963,53.946,196,101,332.53,15.093,15.138
25385,53.731,11.547,10.539,57.524,49.974,196,102,322.2,15.094,15.118
25386,54.305,11.112,10.504,57.536,50.121,197,102,327.24,15.133,15.072
25387,53.86,10.323,10.522,53.232,45.159,197,103,324.63,15.103,15.035
25388,54.419,9.895,10.487,54.026,48.033,198,104,321.42,15.14,14.378
25389,53.974,9.147,10.505,54.459,48.479,197,105,319.66,15.111,14.377
25390,54.543,8.758,10.467,54.132,47.717,198,105,317.85,15.149,14.517
25391,54.074,8.026,10.487,54.123,47.666,198,106,319.58,15.117,14.517
25392,54.612,7.627,10.451,53.998,47.403,199,106,320.82,15.153,14.558
25393,54.075,6.895,10.476,51.453,44.489,199,107,324.08,15.117,14.549
